Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
chaise-de-salle-a-manger-en-velours-gris-fonce-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/106dfda6639720c7c33000aeac64a392_f9432ecd-1e44-45ce-b79f-facdc95c830c.png?v=1749144902,6,Chaise de salle à manger en velours gris foncé (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-gris-fonce-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/265b3b077bd185aa145d1f7f94a5cde6_bd72f3eb-94d7-4406-aedc-031545790fdd.png?v=1749144902,7,Chaise de salle à manger en velours gris foncé (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-gris-fonce-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/472961ecf905dab7f9a49e9e89d8b872.png?v=1749144902,8,Chaise de salle à manger en velours gris foncé (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-gris-clair-lot-de-2,Chaise de salle à manger en velours gris clair (lot de 2),"<h2>Description du Produit</h2>
<p>Transformez votre salle à manger avec l'élégance intemporelle de l'ensemble de chaises "" Light Grey Velvet"". Alliant le charme du design Mid-Century Modern à un confort somptueux, ces chaises sont revêtues d'un velours gris clair rehaussé de passepoils gris foncé. Leurs pieds effilés noirs, couronnés de capuchons en laiton, ajoutent une touche sophistiquée et haut de gamme qui se démarque dans n'importe quel espace. Conçues pour ceux qui apprécient le raffinement et la durabilité, ces chaises offrent une assise luxueuse et s'intègrent harmonieusement dans divers styles d'intérieur grâce à leur palette de couleurs neutres.</p>
<ul>
  <li>🎨 <strong>Attrait esthétique :</strong> Le design Mid-Century Modern rehausse le décor de toute salle à manger, parfait pour les amateurs d'élégance vintage.</li>
  <li>🛋️ <strong>Confort :</strong> Le revêtement en velours offre une expérience d'assise douce et luxueuse.</li>
  <li>🔧 <strong>Durabilité :</strong> Une construction robuste assure une longévité, tandis que les pieds avec embouts en laiton ajoutent stabilité et sophistication.</li>
  <li>🎨 <strong>Polyvalence :</strong> La palette de couleurs neutres s'harmonise avec divers styles et teintes d'intérieur.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 55 cm (L) x 64 cm (P) x 83 cm (H)</li>
  <li>
<strong>Hauteur de l'assise :</strong> 49 cm</li>
  <li>
<strong>Poids :</strong> 14,5 kg par chaise</li>
  <li>
<strong>Matériaux :</strong> Velours gris clair avec passepoil gris foncé</li>
  <li>
<strong>Pieds :</strong> Finition noire avec embouts en laiton</li>
  <li>
<strong>Ensemble inclus :</strong> Deux chaises de salle à manger</li>
</ul>",chaise et fauteuil,,Chaises de salle à manger,Chaises de salle à manger,true,Couleur,Gris,,,,,,,,113124.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/2dc3c3ff5392f6d4b9d0fabec9c3e78c.png?v=1749144897,1,Chaise de salle à manger en velours gris clair (lot de 2),false,,,,,,,,,,,,,,,kg,,,active
chaise-de-salle-a-manger-en-velours-gris-clair-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/2856e9faf9e3d4a57ebcc3b0b5f044dc.png?v=1749144896,2,Chaise de salle à manger en velours gris clair (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-gris-clair-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/ff7c05f9524b4478fd9e781a84fe4e50.png?v=1749144896,3,Chaise de salle à manger en velours gris clair (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-gris-clair-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/e8d9aceab7b3684cb9bbe251a967dd18.png?v=1749144896,4,Chaise de salle à manger en velours gris clair (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-gris-clair-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/461eebcd740411e8f2150eb88cffdd82.png?v=1749144896,5,Chaise de salle à manger en velours gris clair (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-gris-clair-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/ea011dc27f79950b2bd12c3b9aca4db6.png?v=1749144897,6,Chaise de salle à manger en velours gris clair (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-gris-clair-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/ee98c7abc1383c87600a3e39f2e33191.png?v=1749144897,7,Chaise de salle à manger en velours gris clair (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-gris-clair-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/da016fe3ce85f12f5daa37103d98118a.png?v=1749144897,8,Chaise de salle à manger en velours gris clair (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-gris-clair-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/ad8314bd67cf2b68fb7e7d8842d04f79.png?v=1749144897,9,Chaise de salle à manger en velours gris clair (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-bleu-nuit,Chaise de salle à manger en velours bleu nuit,"<h2>Description du Produit</h2>
<p>Élevez votre salle à manger avec l'élégance rétro de la chaise  en velours bleu nuit. Conçue pour allier style et confort, cette chaise se distingue par son revêtement luxueux en velours, accentué par un passepoil en velours gris, et sa fonction de siège pivotant unique. Les pieds effilés noirs ornés de capuchons en laiton ajoutent une touche de raffinement supplémentaire, garantissant stabilité et durabilité. Offrant une expérience d'assise somptueuse et facile à entretenir, cette pièce s'intègre parfaitement dans des intérieurs aux influences rétro ou modernes. Idéale pour les amateurs de décoration qui apprécient le mobilier haut de gamme et recherchent des pièces qui suscitent la conversation.</p><ul>
  <li>🌟 <strong>Confort Luxueux :</strong> Le velours somptueux offre une expérience d'assise confortable, douce au toucher et esthétiquement plaisante.</li>
  <li>🎨 <strong>Design Élégant :</strong> L'esthétique rétro associée à des éléments modernes comme le siège pivotant s'adapte à divers styles d'intérieur.</li>
  <li>🏗️ <strong>Durabilité et Stabilité :</strong> Fabriqué avec des matériaux de haute qualité, y compris des pieds robustes avec embouts en laiton, assurant longévité et stabilité.</li>
  <li>🧼 <strong>Entretien Facile :</strong> Le tissu en velours se nettoie aisément, conservant son apparence riche au fil du temps.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 62 cm (largeur) x 62 cm (profondeur) x 76 cm (hauteur)</li>
  <li>
<strong>Hauteur d'assise :</strong> 47 cm</li>
  <li>
<strong>Poids :</strong> 12 kg</li>
  <li>
<strong>Matériaux :</strong> Revêtement en velours bleu nuit, passepoil en velours gris</li>
  <li>
<strong>Pieds :</strong> Finition noire avec embouts en laiton</li>
  <li>
<strong>Caractéristiques :</strong> Siège pivotant</li>
</ul>",chaise et fauteuil,,Chaises de salle à manger,Chaises de salle à manger,true,Couleur,Bleu,,,,,,,,115883.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/ebf7ead264c3fa1bea310e2f4d55cbc4.jpg?v=1749144885,1,Chaise de salle à manger en velours bleu nuit,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-salle-a-manger-en-velours-bleu-nuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/cad86c4414505aa08204de2a198179b2.jpg?v=1749144885,2,Chaise de salle à manger en velours bleu nuit,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-bleu-nuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/a3053601e4baa1c7d121da43f94e4b8e.jpg?v=1749144885,3,Chaise de salle à manger en velours bleu nuit,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-bleu-nuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/616883a90463c958aff26fd2066a66c8.jpg?v=1749144885,4,Chaise de salle à manger en velours bleu nuit,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-bleu-nuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/616883a90463c958aff26fd2066a66c8_361b4963-1c52-4b1a-807f-644c5ec9fa16.jpg?v=1749144885,5,Chaise de salle à manger en velours bleu nuit,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-velours-bleu-nuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/042658af8a2848d3807886a840c65e49.jpg?v=1749144885,6,Chaise de salle à manger en velours bleu nuit,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-veloirs-noir,Chaise de salle à manger en veloirs noir,"<h2>Description du Produit</h2>
<p>Accueillez vos invités avec élégance grâce à la chaise de salle à manger  en velours noir. Conçue pour ajouter une touche de sophistication à votre intérieur, cette chaise arbore un dossier incurvé et est revêtue d'un somptueux velours noir Roche, rehaussé par des pieds au fini bronze. Incarnation parfaite du design Mid-Century Modern, elle offre non seulement une assise fonctionnelle mais également un véritable statement de style. Avec son allure chic et intemporelle, sa conception ergonomique assure confort et soutien lors de longs repas, tandis que ses matériaux de haute qualité garantissent durabilité et investissement pérenne.</p><ul>
  <li>✨ Esthétique intemporelle : La combinaison du velours noir et des pieds finition bronze offre un look chic qui sublime n'importe quelle salle à manger.</li>
  <li>🪑 Confort exceptionnel : Le dossier incurvé et l'assise moelleuse assurent un soutien ergonomique pour des repas ou des réunions prolongés.</li>
  <li>🏆 Durabilité supérieure : Fabriquée avec des matériaux de haute qualité, cette chaise garantit longévité et robustesse, offrant un excellent retour sur investissement.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 60 cm (largeur) x 64 cm (profondeur) x 81 cm (hauteur)</li>
  <li>
<strong>Hauteur de l'assise :</strong> 49 cm</li>
  <li>
<strong>Hauteur des accoudoirs :</strong> 66 cm</li>
  <li>
<strong>Poids :</strong> 11 kg</li>
  <li>
<strong>Matériau :</strong> Revêtement en velours noir Roche</li>
  <li>
<strong>Finition des pieds :</strong> Bronze</li>
</ul>",chaise et fauteuil,,Chaises de salle à manger,Chaises de salle à manger,true,Couleur,Noir,,,,,,,,115877.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/893498709d4a6e2d5574f101788c5d87.png?v=1749144880,1,Chaise de salle à manger en veloirs noir,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-salle-a-manger-en-veloirs-noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/ad692cc5416df7bace822a8f2e8f6a80.png?v=1749144880,2,Chaise de salle à manger en veloirs noir,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-veloirs-noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/6f4334b50168be1c755cb12860a41848.png?v=1749144880,3,Chaise de salle à manger en veloirs noir,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-veloirs-noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/50a01fbf19db60d51c4bae8e366bcdda.png?v=1749144880,4,Chaise de salle à manger en veloirs noir,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-sable-lot-de-2,Chaise de salle à manger en tissu sable (lot de 2),"<h2>Description du Produit</h2>
<p>Transformez votre intérieur avec l'ensemble de chaises  Chloé en tissu sable. Vendues par deux, ces chaises allient harmonieusement confort et esthétique, idéales pour les salons, chambres ou bureaux. Leur design rétro, sublimé par un revêtement en tissu sable élégant et des pieds fuselés noirs à embouts en laiton, ajoute une touche sophistiquée qui se distingue sur le marché. Avec des dimensions de 58 x 58 x H. 77 cm et une hauteur d'assise de 49,5 cm, elles offrent une assise confortable grâce à leur rembourrage soigné. Fabriquées avec des matériaux de haute qualité, ces chaises promettent durabilité et style intemporel pour sublimer tout espace.</p>
<ul>
  <li>🎨 <strong>Attrait Esthétique :</strong> Le design rétro combiné à des matériaux modernes offre un look élégant qui sublime la décoration de n'importe quelle pièce.</li>
  <li>🔄 <strong>Polyvalence :</strong> Convient à divers environnements, y compris les salles à manger, bureaux et chambres.</li>
  <li>🛋️ <strong>Confort Assuré :</strong> La hauteur d'assise et le rembourrage garantissent un confort maximal lors de longues périodes assises.</li>
  <li>🛠️ <strong>Durabilité :</strong> Des matériaux de haute qualité comme le tissu robuste et la construction solide des pieds assurent une utilisation durable.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 58 x 58 x H. 77 cm</li>
  <li>
<strong>Hauteur de l'assise :</strong> 49.5 cm</li>
  <li>
<strong>Poids :</strong> 19 kg</li>
  <li>
<strong>Matière :</strong> Tissu de couleur sable clair</li>
  <li>
<strong>Pieds :</strong> Finition noire avec embouts en laiton</li>
</ul>",chaise et fauteuil,,Chaises de salle à manger,Chaises de salle à manger,true,Couleur,Beige,,,,,,,,114859.0,0.0,shopify,100,continue,manual,59.50,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/48dafe731d2ad40a77e40ded9774714d.jpg?v=1749144877,1,Chaise de salle à manger en tissu sable (lot de 2)é,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-salle-a-manger-en-tissu-sable-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/6777420d8c8e5ba39cba806e310202f7.jpg?v=1749144877,2,Chaise de salle à manger en tissu sable (lot de 2)é,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-sable-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/7b1141dd84a1c414ecefbadb9be1e0f0.jpg?v=1749144877,3,Chaise de salle à manger en tissu sable (lot de 2)é,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-sable-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/e16589dfcf9a34a376ce190cd0b78a36.jpg?v=1749144877,4,Chaise de salle à manger en tissu sable (lot de 2)é,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-sable-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/e80654761e459e15bcc45652291459c6.jpg?v=1749144877,5,Chaise de salle à manger en tissu sable (lot de 2)é,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose-lot-de-2,Chaise de salle à manger en tissu rose (lot de 2),"<h2>Description du Produit</h2>
<p>Transformez votre salle à manger avec les chaises  en tissu rose, un ensemble de deux sièges qui allient élégance et confort. Leur revêtement en tissu Sisley rose apporte une touche de raffinement et de couleur, tandis que le design unique des pieds noirs en araignée offre stabilité et modernité. Conçues pour s'harmoniser avec divers styles d'intérieur, ces chaises aux dossiers courbés et rembourrés assurent un soutien optimal pour des repas prolongés. Parfaites pour les amateurs de design contemporain recherchant des meubles durables et esthétiques, ces chaises incarnent la fusion parfaite entre sophistication et fonctionnalité.</p><ul>
  <li>🎨 Aesthetic Appeal: Le tissu Sisley rose ajoute une touche d'élégance et de couleur à toute salle à manger.</li>
  <li>🛋️ Comfortable Seating: Le dossier incurvé et rembourré offre un excellent soutien, assurant le confort lors de longs repas.</li>
  <li>🔩 Sturdy Construction: La base en forme de pattes d'araignée noire offre stabilité et durabilité, idéale pour un usage quotidien.</li>
  <li>🎨 Versatile Design: Son style contemporain s'harmonise avec divers thèmes de décoration intérieure, du moderne à l'éclectique.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 57 cm (L) x 58 cm (P) x 79 cm (H)</li>
  <li>
<strong>Hauteur de l'assise :</strong> 50 cm</li>
  <li>
<strong>Poids :</strong> 20 kg par chaise</li>
  <li>
<strong>Matériaux utilisés :</strong> Tissu Sisley en rose pour le revêtement</li>
  <li>
<strong>Design des pieds :</strong> Design en toile d'araignée avec finition noire</li>
  <li>
<strong>Caractéristiques de conception :</strong> Dossier incurvé et rembourré pour un confort accru</li>
</ul>",chaise et fauteuil,,Chaises de salle à manger,Chaises de salle à manger,true,Couleur,Rose,,,,,,,,115996.0,0.0,shopify,100,continue,manual,59.50,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/875b39eefa4f22569b5bd513a16cc592.jpg?v=1749144872,1,Chaise de salle à manger en tissu rose (lot de 2),false,,,,,,,,,,,,,,,kg,,,active
chaise-de-salle-a-manger-en-tissu-rose-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/b328936facbe877ee714f0e66e7b8184.jpg?v=1749144872,2,Chaise de salle à manger en tissu rose (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/62a4265e205c0130f89fbcf8ceb10643.jpg?v=1749144872,3,Chaise de salle à manger en tissu rose (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/e39967713cbebff8e8ac7e564e68a83a.jpg?v=1749144872,4,Chaise de salle à manger en tissu rose (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/d4291fd4e19f967858d710889abbdb62.jpg?v=1749144872,5,Chaise de salle à manger en tissu rose (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/532af586fc90af730ce85c01c076275f.jpg?v=1749144873,6,Chaise de salle à manger en tissu rose (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose-lot-de-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/cbc3d4d55ba4b237ce4d6dbe5a91eea7.jpg?v=1749144872,7,Chaise de salle à manger en tissu rose (lot de 2),,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose,Chaise de salle à manger en tissu rose,"<h2>Description du Produit</h2>
<p>Découvrez l'élégance et le confort ultime avec la ""Chaise de salle à manger en tissu rose | "". Conçue pour sublimer vos espaces de repas, cette chaise se distingue par son revêtement en tissu Sisley rose doux et ses pieds au fini noir raffiné. Sa conception unique, avec des accoudoirs arrondis et évasés ainsi qu'un dossier ouvert de hauteur moyenne, assure un alignement postural optimal tout en ajoutant une touche de sophistication à votre intérieur. Légère mais robuste, elle offre une durabilité exceptionnelle grâce à sa fabrication haut de gamme. Que vous soyez un propriétaire souhaitant réinventer votre salle à manger ou un décorateur d'intérieur en quête de pièces modernes et élégantes, la chaise Locarno est le choix parfait pour combiner style et fonctionnalité.</p>
<ul>
  <li>🛋️ Confort : Le rembourrage supérieur assure une expérience d'assise confortable pendant les longs repas ou réunions.</li>
  <li>🏗️ Durabilité : Fabriquée à partir de matériaux de haute qualité, cette chaise garantit longévité et performance soutenue.</li>
  <li>🎨 Attrait esthétique : Le tissu rose élégant et les pieds noirs élégants ajoutent une sophistication à toute salle à manger.</li>
  <li>🪑 Support de posture : Le dossier ouvert de hauteur moyenne favorise un alignement correct de la posture, augmentant le confort sur de longues périodes.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 61 cm (largeur) x 62 cm (profondeur) x 75 cm (hauteur)</li>
  <li>
<strong>Matière :</strong> Tissu Sisley rose</li>
  <li>
<strong>Finition des pieds :</strong> Noir</li>
  <li>
<strong>Hauteur de l'assise :</strong> 50 cm</li>
  <li>
<strong>Hauteur des accoudoirs :</strong> 66 cm</li>
  <li>
<strong>Poids :</strong> 11,9 kg</li>
</ul>",chaise et fauteuil,,Chaises de salle à manger,Chaises de salle à manger,true,Couleur,Rose,,,,,,,,117016.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/4df57beff3257a199e3b462b2cbb202b.png?v=1749144870,1,Chaise de salle à manger en tissu rose,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-salle-a-manger-en-tissu-rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/62a286de90c1a37046b9150b3402a2bb.png?v=1749144870,2,Chaise de salle à manger en tissu rose,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/3c3c2e53dec527cce1d0bb80c9fe6312.png?v=1749144870,3,Chaise de salle à manger en tissu rose,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/c9d4da68b3d40f59974eaf3839877862.png?v=1749144870,4,Chaise de salle à manger en tissu rose,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/d0b54f92fe755c26e71a814ef92a0039.png?v=1749144871,5,Chaise de salle à manger en tissu rose,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/58ccd0385483ea2642057d0960cfc54f.png?v=1749144871,6,Chaise de salle à manger en tissu rose,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/28722fcef11f2eddbac419c969bd75b6.png?v=1749144870,7,Chaise de salle à manger en tissu rose,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-blanc-ecru,Chaise de salle à manger en tissu blanc écru,"<h2>Description du Produit</h2>
<p>Découvrez l'élégance intemporelle de la chaise de salle à manger , habillée d'un tissu Pausa Natural blanc écru qui allie confort et style avec brio. Ses lignes épurées et ses pieds noirs contrastants apportent une touche sophistiquée à votre espace, tandis que son design minimaliste s'intègre harmonieusement dans divers intérieurs. Avec des dimensions parfaitement étudiées pour un confort optimal, cette chaise incarne le luxe discret recherché par les amateurs de décoration moderne. Idéale pour ceux qui apprécient une esthétique raffinée sans compromis sur le confort, elle est la pièce maîtresse parfaite pour sublimer vos repas en famille ou entre amis.</p><ul>
  <li>🌟 Confort et Attrait Esthétique : Le tissu naturel offre une douceur au toucher et un confort accueillant, enrichissant l'expérience culinaire.</li>
  <li>🎨 Design Élégant : Son design minimaliste avec des pieds noirs contrastants ajoute une touche de sophistication à tout décor.</li>
  <li>🔄 Polyvalence : La palette de couleurs neutres permet à la chaise de s'intégrer harmonieusement à divers styles d'intérieur.</li>
</ul><h2>Caractéristiques techniques</h2>
<ul>
  <li>
<strong>Dimensions :</strong> 57 cm (L) x 61 cm (P) x 82 cm (H)</li>
  <li>
<strong>Hauteur de l'assise :</strong> 46 cm</li>
  <li>
<strong>Poids :</strong> 11,2 kg</li>
  <li>
<strong>Matière :</strong> Tissu Pausa Natural avec pieds noirs</li>
</ul>",chaise et fauteuil,,Chaises de salle à manger,Chaises de salle à manger,true,Couleur,Beige,,,,,,,,117722.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/ba9f347ab75df8e4aa84eb6a26278aed.png?v=1749144854,1,Chaise de salle à manger en tissu blanc écru,false,,,,,,,,,,,,,,,kg,,,active
chaise-de-salle-a-manger-en-tissu-blanc-ecru,,,,,,,,,Marron,,,,,,,,113676.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/4c0823b602248bee9416f8f429271196.png?v=1749144854,2,Chaise de salle à manger en tissu blanc écru,,,,,,,,,,,,,,,,kg,,,
chaise-de-salle-a-manger-en-tissu-blanc-ecru,,,,,,,,,Blanc,,,,,,,,115772.0,0.0,shopify,100,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/ebc63537608b24afb92725798a3a4e9d.png?v=1749144854,3,Chaise de salle à manger en tissu blanc écru,,,,,,,,,,,,,,,,kg,,,
chaise-de-salle-a-manger-en-tissu-blanc-ecru,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/d2cd50fb6897e0b3460df9f46f9f07e6_414cdf77-f578-4e1a-89a9-8b5986ccda34.png?v=1749144855,4,Chaise de salle à manger en tissu blanc écru,,,,,,,,,,,,,,,,,,,
chaise-de-salle-a-manger-en-tissu-blanc-ecru,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0911/7401/1255/files/9eae0e8cfa2315dcfd882bbbc3a2a9dd_84ead24e-f23c-4a14-8063-42ca45812f70.png?v=1749144855,5,Chaise de salle à manger en tissu blanc écru,,,,,,,,,,,,,,,,,,,
